"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Ecuador","ECU","Population ages 55-59, female (% of female population)","SP.POP.5559.FE.5Y","2.84138340917785","2.80635146216198","2.76508945974286","2.72422619067808","2.69415192461018","2.67530437456633","2.6685559550956","2.67542113915276","2.68502089816931","2.68135943484245","2.66031574383234","2.62368000605046","2.57175423694709","2.51372314175558","2.46446896688777","2.43031236966231","2.40868823782681","2.39890177481603","2.39876022966864","2.40347872847881","2.41037769574547","2.42028064645723","2.43363784915233","2.4489110772675","2.46374145972205","2.4777706680771","2.49231084221281","2.50754250217235","2.52285444055897","2.53775796477711","2.55313304498035","2.56866729494446","2.5831864689945","2.60011657101865","2.62502760430514","2.65749938069567","2.69538374004941","2.74059439317678","2.79334688337262","2.84989690420778","2.9068561227919","2.96102518232842","3.0155718491431","3.08790543146163","3.18385371209754","3.28451421146341","3.38160254443086","3.47438625720536","3.54591520528456","3.59114525348991","3.63029723160465","3.67397689378215","3.72018806412132","3.77094623422016","3.82644253155926","3.88490912494712","3.94510043402298","4.00502515828372","4.06120130910913","4.11878666710839","4.18437676895916","4.25751442914399","4.33629385771632","4.41739486358076","4.4994322022553",
"Ecuador","ECU","Population ages 45-49, female (% of female population)","SP.POP.4549.FE.5Y","3.93548643563795","3.87767275842738","3.79564073034613","3.70308817458989","3.62175709318339","3.56076792367361","3.516652780214","3.48900032707771","3.47483825979158","3.46714919759622","3.46234882670309","3.46182692519798","3.46609715495604","3.47322458270219","3.48042948038789","3.48643463170209","3.49215155272109","3.49787058194887","3.50292745085017","3.50703710089527","3.51148425035284","3.51569829611766","3.51869679599445","3.52442983920665","3.53931754036468","3.56470629053116","3.5992058789352","3.64397855418199","3.69803009886229","3.75533872212136","3.81130421876215","3.86284290185828","3.91460191787225","3.9888181492109","4.09264000406666","4.20164014048091","4.30537657715018","4.40359672210146","4.47609983478289","4.51733313791489","4.55170625948256","4.59227163691911","4.63528645592555","4.6801518783454","4.72692997844624","4.77594342602279","4.82735156747513","4.8810539430802","4.93616839816725","4.99182008003895","5.0483988607636","5.10504838015501","5.16214086616215","5.22204131607631","5.28407291946116","5.34595119688555","5.4073325414564","5.46630837294463","5.5187238869988","5.57055136960157","5.63310861570714","5.70628038776258","5.78282940625272","5.86111740454175","5.94418675996271",
"Ecuador","ECU","Population ages 35-39, female (% of female population)","SP.POP.3539.FE.5Y","4.90787764171455","4.90353714729179","4.90411163100877","4.90657986065736","4.90671040865868","4.90256983917309","4.89583333333333","4.88759453148779","4.87731849154388","4.86489991973789","4.85234477637516","4.8390324298603","4.82403798880185","4.81296529406265","4.81513233222917","4.83157930645571","4.85928546134968","4.89970648131328","4.95192323843226","5.00920501818429","5.06622383587967","5.11877584642766","5.17251529245954","5.25607578797249","5.3771310264357","5.5051318206177","5.6279406385388","5.74417735198463","5.82673443682172","5.86636030986394","5.8928821461775","5.92171912954458","5.95083807389883","5.98128586800574","6.01276512775286","6.04610143717433","6.08056483609153","6.11617628150492","6.15404555023386","6.19408595680328","6.23541050337383","6.27720889890477","6.31906793394119","6.36072437830466","6.40131516071808","6.44087976210596","6.47964224706026","6.51737126870772","6.55287548662461","6.58567795618722","6.61785398750964","6.65090984961411","6.68750123889302","6.73194160380787","6.78558865868947","6.84848883894461","6.92198785403975","7.00255043714668","7.08596399703748","7.17350591210985","7.2560595538605","7.32078033731616","7.36167501718649","7.38538230026015","7.40636422788991",
"Ecuador","ECU","Population ages 25-29, female (% of female population)","SP.POP.2529.FE.5Y","6.77213431441359","6.74925234793798","6.72174356002984","6.69677424246082","6.68688131715903","6.69333282645799","6.71267467695726","6.74750310581921","6.79673032967884","6.85152914189746","6.90391051371659","6.94876958128894","6.99494689442035","7.08020622874791","7.21560731174994","7.35969715257893","7.49548352185096","7.62128759413473","7.70287685325327","7.73219012276837","7.75096301984217","7.77994609280097","7.81336958247037","7.85262283466491","7.89654677262707","7.94509229607658","7.99800243785569","8.05349486741613","8.10817643623115","8.15700382421822","8.19778304529554","8.22575641720524","8.24506068186174","8.25664454806313","8.25798563635102","8.25366360251594","8.24405674099939","8.23023582720793","8.21643955537393","8.20316505725731","8.1898406477313","8.18029362281298","8.17786710663462","8.18381179478031","8.19720241120634","8.21917976338376","8.25004390313992","8.28584158045709","8.32255601736217","8.36015045984925","8.38499436855786","8.3826931564221","8.35827637953665","8.32610934077563","8.30046189269969","8.29685375624583","8.32977489136713","8.39255925060944","8.46614749407196","8.51684328335635","8.53079425160084","8.52328424042472","8.49413924733123","8.44939883024459","8.4007731175876",
"Ecuador","ECU","Population ages 15-64, total","SP.POP.1564.TO","2364466","2425850","2490890","2562351","2641293","2724585","2810593","2899946","2992753","3089078","3188810","3292182","3399610","3511071","3626352","3745513","3868595","3995651","4127068","4263324","4405234","4552336","4704216","4861894","5024655","5191024","5359583","5529632","5699437","5867046","6032275","6191932","6349225","6504167","6655193","6807346","6961149","7116029","7274427","7437055","7601292","7768150","7939876","8117631","8300791","8488797","8682335","8880156","9078513","9275244","9471852","9670396","9869002","10064515","10259770","10461133","10674238","10901179","11151092","11398100","11588191","11732836","11876572","12029112","12187069",
"Ecuador","ECU","Population ages 15-64, female","SP.POP.1564.FE.IN","1187404","1217889","1250250","1285837","1325132","1366644","1409549","1454085","1500316","1548297","1598000","1649554","1703177","1758841","1816422","1875964","1937501","2001056","2066831","2135066","2206162","2279857","2355931","2434881","2516336","2599569","2683906","2769017","2854043","2937997","3020794","3100842","3179720","3257394","3333083","3409396","3486581","3564326","3643837","3725438","3807767","3891328","3977297","4066260","4157922","4252000","4348847","4447842","4547134","4645611","4743895","4842893","4941580","5038346","5134700","5233893","5338830","5450738","5574344","5696711","5792119","5865805","5937544","6012446","6089686",
"Ecuador","ECU","Population ages 10-14, female (% of female population)","SP.POP.1014.FE.5Y","11.7911883074975","11.9887312495538","12.1631618574479","12.2607436302546","12.2688884435791","12.2534605063496","12.2493495293223","12.2487762965864","12.2516561422539","12.2587080709048","12.2703840541705","12.2864296271086","12.3061628363005","12.329401776402","12.3562698798744","12.3851606897511","12.4127044018632","12.4359023389073","12.4520996064603","12.4589628731981","12.4543342993731","12.4376019998832","12.4079523460243","12.3630306501865","12.3024193739464","12.2304264850087","12.1527095603949","12.0719108984873","11.9899813687033","11.9073221183745","11.8258405556885","11.7506172721808","11.6791238252607","11.6149928263989","11.5645482537325","11.5025975405399","11.4086019138318","11.2902522022389","11.1610144100367","11.0367378931096","10.9371750912945","10.8720826000507","10.8300407649154","10.7844585621918","10.713088586247","10.6245137393254","10.5320776739673","10.4296380899667","10.3194788605552","10.2092921949897","10.0911719118231","9.95431409514226","9.81075616384962","9.67538072815949","9.54454057881065","9.41596274881987","9.29264872905206","9.17193931296247","9.05344278754028","8.96231777176332","8.91114661304235","8.8912440584384","8.86058842835355","8.75405325434762","8.56643645957008",
"Ecuador","ECU","Population ages 0-14, total","SP.POP.0014.TO","2015404","2082867","2152227","2220621","2287085","2354798","2425280","2497645","2571619","2646866","2723123","2800078","2877189","2954015","3030261","3105672","3179970","3252987","3324525","3394501","3463214","3530766","3596945","3661951","3726662","3789150","3847161","3901185","3952745","4004313","4056497","4108537","4160233","4209607","4255407","4299464","4343196","4385031","4423479","4458100","4490439","4522725","4554934","4585691","4612254","4634230","4652625","4668323","4684808","4704898","4723942","4740017","4752130","4752468","4741334","4725019","4704312","4684515","4671821","4657387","4631084","4593309","4548078","4495864","4435185",
"Ecuador","ECU","Population ages 0-14, female","SP.POP.0014.FE.IN","996578","1029928","1064202","1097993","1130867","1164334","1199099","1234805","1271313","1308421","1346015","1383956","1421986","1459896","1497550","1534789","1571437","1607412","1642603","1676938","1710578","1743612","1775937","1807635","1839125","1869431","1897455","1923473","1948237","1972907","1997763","2022453","2046936","2070309","2091964","2112791","2133457","2153167","2171242","2187526","2202794","2218120","2233459","2248131","2260796","2271253","2279984","2287405","2295196","2304746","2313796","2321429","2327181","2327216","2321645","2313566","2303381","2293672","2287474","2280407","2267441","2248811","2226535","2200835","2171034",
"Ecuador","ECU","Women who were first married by age 18 (% of women ages 20-24)","SP.M18.2024.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.2","","","","","","",
"Ecuador","ECU","Survival to age 65, male (% of cohort)","SP.DYN.TO65.MA.ZS","45.099815","45.924743","46.751887","47.648429","48.516644","49.326336","50.089735","50.793406","51.524425","51.946079","52.802677","53.465051","54.132135","54.793655","55.443784","56.05781","56.605778","57.256235","57.864649","58.486566","59.137756","59.816747","60.478069","61.013734","61.807076","62.401697","62.997902","63.521416","63.982376","65.247838","65.921832","66.506091","66.882579","67.660871","68.697264","69.189864","69.878189","70.060776","70.329221","70.559632","71.142402","71.812136","72.600184","73.234517","73.621121","73.862805","74.075164","74.46953","74.796156","75.273782","75.990284","76.768499","77.62735","78.454884","79.123867","79.314969","79.242039","79.503241","79.306853","79.324417","67.638619","70.617182","77.905175","79.469369","",
"Ecuador","ECU","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","53.396","54.052","54.681","55.322","55.95","56.524","57.019","57.482","57.946","58.267","58.85","59.343","59.816","60.306","60.7","61.085","61.425","61.935","62.397","62.854","63.326","63.809","64.271","64.659","65.202","65.625","66.123","66.587","67.038","67.817","68.445","69.04","69.468","70.07","70.876","71.349","71.82","72.007","71.949","71.92","72.09","72.571","73.164","73.632","73.868","73.909","74.01","74.226","74.709","74.901","75.188","75.179","75.486","75.832","76.141","76.222","76.094","76.22","77.248","77.286","72.004","72.746","76.577","77.392","",
"Ecuador","ECU","Mortality rate, infant, female (per 1,000 live births)","SP.DYN.IMRT.FE.IN","115.8","112.4","109","105.9","103.2","100.6","98.4","96.5","94.7","92.9","91.1","88.9","86.5","83.5","80.2","76.9","73.5","70.4","67.3","64.4","61.5","58.5","55.5","52.5","49.7","46.9","44.4","42.2","40.2","38.3","36.5","34.8","33","31.3","29.5","27.8","26","24.4","22.9","21.6","20.4","19.4","18.5","17.7","17","16.4","15.8","15.3","14.7","14","13.5","12.9","12.3","11.8","11.3","11","10.7","10.4","10.2","10","9.8","9.7","9.6","9.5","",
"Ecuador","ECU","Birth rate, crude (per 1,000 people)","SP.DYN.CBRT.IN","43.709","43.545","43.39","43.229","43.059","42.865","42.632","42.368","42.049","41.666","41.224","40.705","40.137","39.518","38.869","38.215","37.569","36.941","36.309","35.731","35.196","34.668","34.113","33.628","33.251","32.346","31.532","30.779","30.37","30.207","29.924","29.706","29.292","28.711","28.181","27.889","27.658","27.108","26.62","26.139","25.645","25.142","24.655","24.18","23.73","23.317","22.968","22.604","22.501","22.427","21.887","21.78","20.944","19.656","18.896","18.357","17.622","17.677","17.523","16.924","16.391","15.882","15.423","15.033","",
"Ecuador","ECU","Vitamin A supplementation coverage rate (% of children ages 6-59 months)","SN.ITK.VITA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.DO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)","SE.TER.CUAT.BA.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.9899997711182","10.0600004196167","10.2600002288818","10.7799997329712","9.47000026702881","10.8999996185303","11.4099998474121","10.1199998855591","11.3699998855591","10.960000038147","10.710000038147","","","10.8900003433228","11.1599998474121","11.0600004196167","","",
"Ecuador","ECU","Adolescents out of school, female (% of female lower secondary school age)","SE.SEC.UNER.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.4448108673096","30.7191200256348","29.9905490875244","29.8103008270264","29.9093399047852","29.7214508056641","","27.8362808227539","26.4935207366943","26.1425800323486","","16.9278202056885","14.5851898193359","15.0160303115845","10.1036396026611","3.41462993621826","","1.46405005455017","4.54307985305786","8.37110996246338","8.96350002288818","7.81849002838135","5.21606016159058","3.34662008285522","1.11276996135712","12.6215400695801","",
"Ecuador","ECU","Trained teachers in secondary education (% of total teachers)","SE.SEC.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.2452774047852","86.3013534545898","67.3691635131836","70.0766906738281","69.4704437255859","69.8585968017578","70.2435684204102","70.5226898193359","","","","","","","","","","","","74.3971633911133","74.7383117675781","75.2367401123047","75.9408111572266","77.1824798583984","",
"Ecuador","ECU","Trained teachers in secondary education, male (% of male teachers)","SE.SEC.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.76513671875","85.3007431030273","60.948070526123","64.1021499633789","63.343189239502","63.7170181274414","63.9757614135742","64.3755111694336","","","","","","","","","","","","69.6972579956055","69.9373168945312","70.3831100463867","71.4481811523438","72.6508331298828","",
"Ecuador","ECU","Trained teachers in secondary education, female (% of female teachers)","SE.SEC.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.7793197631836","87.3383331298828","74.0230026245117","76.2229080200195","75.7705764770508","76.1477203369141","76.6354598999023","76.7282333374023","","","","","","","","","","","","77.7351837158203","78.0996322631836","78.6169891357422","79.0303802490234","80.2990417480469","",
"Ecuador","ECU","School enrollment, secondary, private (% of total secondary)","SE.SEC.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.2630100250244","23.9610996246338","24.6366405487061","32.2955589294434","33.0869293212891","33.2676696777344","33.3830604553223","32.8917617797852","32.008129119873","","32.9889106750488","33.387580871582","32.9217109680176","31.8395309448242","29.7271404266357","28.9205207824707","26.8827209472656","26.0883808135986","26.0833892822266","25.9776706695557","","23.7754001617432","22.5501098632812","23.5491790771484","24.5169906616211","",
"Ecuador","ECU","School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","","","","","","","","","","","","26.9787902832031","28.7938003540039","30.8775596618652","33.0920486450195","35.5750503540039","39.2851715087891","42.2564010620117","44.2913208007812","44.4950218200684","47.8665390014648","50.8006706237793","53.0973701477051","53.9673118591309","51.567138671875","55.3664588928223","54.960018157959","55.3629684448242","55.8638610839844","","","","","54.7172584533691","","","50.9495582580566","","53.1446990966797","54.9741592407227","55.3919410705566","55.6416397094727","56.983081817627","56.294490814209","57.3144989013672","59.5554885864258","61.5023612976074","63.0861206054688","","83.9432373046875","89.761100769043","93.796272277832","96.3875579833984","98.7229690551758","100.677696228027","99.0179595947266","98.1481170654297","96.1401214599609","94.7031326293945","93.3943786621094","93.3881301879883","94.0643081665039","93.4562835693359","92.2082901000977","",
"Ecuador","ECU","Secondary education, vocational pupils","SE.SEC.ENRL.VO","","","","","","","","","","","","34213","39310","41843","42262","42721","43853","44989","47964","52752","64433","75421","82086","91172","94746","215923","242148","245890","267447","","","","","279991","","","","","165840","173703","176179","185166","203179","215933","222704","238063","251119","261438","","329152","341981","325766","307516","291303","288340","294858","292163","279041","269817","","","","","","",
"Ecuador","ECU","Secondary education, general pupils (% female)","SE.SEC.ENRL.GC.FE.ZS","","","","","","","","","","","","43.29421","43.25358","43.90081","44.79304","45.8465","46.01128","46.1476","46.37917","48.64227","47.4301","47.65114","47.59906","48.69944","48.32989","47.21221","47.21745","47.8561","47.72707","","","","","47.32244","49.69421","49.4013","","","48.48223","48.07759","48.23201","48.47692","48.34581","48.65653","48.49625","48.77919","48.99271","48.96062","","50.6106","50.46551","50.42347","50.73014","50.74409","50.83778","50.74214","50.63471","50.597","50.62278","","","","","","",
"Ecuador","ECU","Secondary education, duration (years)","SE.SEC.DURS","","","","","","","","","","","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","",
"Ecuador","ECU","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4499998092651","10.9399995803833","11.0699996948242","11.3599996566772","10.6700000762939","12","12.7299995422363","11.7299995422363","13.6000003814697","13.4799995422363","13.960000038147","","","13.9300003051758","14.6899995803833","14.289999961853","","",
"Ecuador","ECU","Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)","SE.SEC.CUAT.LO.MA.ZS","","","","","","","","","","","","","","","15.4799995422363","","","","","","","","24.6399993896484","","","","","","","","37.9799995422363","","","","","","","","","","","42.060001373291","","41.5699996948242","","42.8499984741211","43.2999992370605","43.5800018310547","43.560001373291","43.4900016784668","45.0299987792969","45.8899993896484","47.2700004577637","48.2900009155273","49.4700012207031","52.2799987792969","51.9500007629395","53.2200012207031","51.0200004577637","51.7799987792969","52.0200004577637","54.0499992370605","54.2700004577637","","",
"Ecuador","ECU","Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","","","","","","","","","","","","22.1783199310303","23.2840309143066","","","30.140380859375","33.5984802246094","35.4031982421875","38.4197006225586","44.0212898254395","","","","","","","","","","","","","","","47.3159713745117","","","","","55.0211410522461","55.7085494995117","56.3258781433105","56.0887603759766","56.1238098144531","56.9713516235352","58.750171661377","60.4715995788574","62.3834381103516","","77.5447006225586","85.6930770874023","82.9689331054688","83.6834716796875","90.1463394165039","97.8545684814453","99.6127777099609","97.9459533691406","93.9697113037109","92.2091064453125","91.9505081176758","99.1251602172852","99.9675598144531","95.0487899780273","91.7734832763672","",
"Ecuador","ECU","Children out of school, primary, male","SE.PRM.UNER.MA","","","","","","","","","","","","122975","","126652","125395","133653","134036","115360","103621","82429","93079","","","","","","","","","","","","","","100491","96017","86122","62357","57922","58507","62616","52959","40335","37637","","41195","28174","15858","36236","","","","29477","30182","","37387","39308","37471","","","","28915","","57831","",
"Ecuador","ECU","Adjusted net enrollment rate, primary, male (% of primary school age children)","SE.PRM.TENR.MA","","","","","","","","","","","","79.93399","","80.61961","81.29184","80.24773","80.69941","84.01487","86.00211","89.51334","88.06807","","","","","","","","","","","","","","91.40981","91.95301","93.12778","95.68465","95.95363","95.62943","96.41042","97.59962","","","","97.09549","97.74023","","93.05199","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Primary education, teachers","SE.PRM.TCHR","","","","","","","","","","","","26609","27471","28380","29569","31054","32279","34999","36783","37665","39830","42415","45459","45225","50347","52733","53683","55568","58326","62451","60608","61039","63845","63347","63500","67446","70162","74601","76770","80176","82809","84758","81021","83736","86012","87247","89115","90366","","90523","96170","97178","94616","88770","84740","79581","77749.203125","78815.90625","79640.9296875","79990.265625","76296.5859375","76140.4609375","77838.109375","79601.6953125","",
"Ecuador","ECU","Repeaters, primary, total (% of total enrollment)","SE.PRM.REPT.ZS","","","","","","","","","","","","12.38537","13.91618","11.7707","13.0486","10.8371","11.39691","11.21283","12.63275","13.16179","10.96869","9.65509","9.65612","8.90882","8.62747","8.46265","","6.73102","6.16902","","","","","","4.76089","4.45264","4.00904","3.45191","","2.70818","2.37268","2.2228","2.04879","2.02514","2.02517","1.6447","1.50651","1.40469","","2.76904","2.17085","2.22252","1.74325","2.07134","1.16727","0.82549","0.70422","0.68022","0.47051","","","","","","",
"Ecuador","ECU","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","46.6025886535645","50.2652015686035","55.447338104248","52.4974212646484","58.5864295959473","56.5824089050293","58.3933486938477","72.3289413452148","63.1015815734863","","","","","","","","62.6783103942871","","","","","","35.1019897460938","72.9085083007812","74.5563430786133","83.6977767944336","","73.6279678344727","74.3182220458984","73.9639663696289","75.6438598632812","71.4482192993164","71.9887237548828","75.2786636352539","74.952278137207","79.213623046875","","97.2667465209961","91.2082595825195","93.3752517700195","84.0342788696289","93.8411865234375","","81.1959915161133","89.9929428100586","92.1754684448242","98.561653137207","96.6139373779297","97.6888198852539","99.6386489868164","99.1982574462891","87.469108581543","","",
"Ecuador","ECU","Persistence to grade 5, female (% of cohort)","SE.PRM.PRS5.FE.ZS","","","","","","","","","","","","50.180850982666","52.3965911865234","59.6652793884277","54.3980484008789","59.1359405517578","59.9538917541504","61.0121803283691","71.0212936401367","62.3592910766602","","","","","","","","68.0495681762695","","","","","","40.9582710266113","77.8357162475586","78.4525299072266","86.1321182250977","","78.4192810058594","77.2356872558594","79.3739624023438","78.6329116821289","74.9907913208008","77.3301391601562","77.340087890625","78.0028533935547","83.1072311401367","","92.2637329101562","91.8639068603516","96.5195236206055","88.4712524414062","93.9288330078125","","85.3203811645508","93.1036529541016","93.262580871582","99.296501159668","96.8932800292969","95.9035491943359","97.7758712768555","99.8153228759766","88.322509765625","","",
"Ecuador","ECU","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","15.86963","","17.2516","18.99417","19.09721","19.87464","19.20989","18.65298","19.64226","19.63683","","","","","","","","","","","","","","13.34384","12.62846","11.6475","11.75607","11.42585","11.42587","11.11188","10.46872","9.84097","9.68269","","9.43089","9.00378","8.76671","8.88898","6.00256","5.42341","5.57623","5.88271","5.68755","6.09429","4.39667","3.74422","2.90409","2.71555","","","","","","",
"Ecuador","ECU","School enrollment, primary, male (% net)","SE.PRM.NENR.MA","","","","","","","","","","","","79.93399","","80.61961","81.29184","80.24773","80.69941","84.01487","86.00211","89.51334","88.06807","","","","","","","","","","","","","","91.40981","91.95301","93.12778","95.68465","94.59118","94.21396","95.05346","96.06694","","","","95.2891","95.3814","","93.05199","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Gross intake ratio in first grade of primary education, male (% of relevant age group)","SE.PRM.GINT.MA.ZS","","","","","","","","","","","","132.3763","127.88445","131.6761","130.95741","130.12819","131.50938","131.43227","133.6239","139.10343","139.23943","","","","","","","154.42954","155.11942","","","","","","127.35779","128.03481","127.8871","130.58796","127.75986","127.56249","131.81098","132.33551","131.53506","129.37897","126.32207","123.66727","127.73653","129.70158","","","","","","","","","","102.20051","102.77287","","","","","","",
"Ecuador","ECU","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","93.4714431762695","93.8833923339844","95.3701171875","98.4531326293945","98.8858795166016","100.742416381836","101.699089050293","103.557609558105","108.91365814209","110.26538848877","114.495239257812","116.558006286621","117.651260375977","118.713279724121","118.332572937012","118.900428771973","120.331527709961","120.43025970459","118.794998168945","117.792861938477","116.10391998291","125.059280395508","121.186630249023","105.359230041504","105.571586608887","106.393760681152","109.687652587891","108.336212158203","108.391151428223","107.411689758301","108.008460998535","108.658729553223","108.234580993652","107.823509216309","107.851249694824","108.028701782227","109.574661254883","107.735610961914","112.422248840332","109.243782043457","109.090042114258","106.423393249512","104.89217376709","105.968299865723","101.185890197754","99.030403137207","98.248161315918","98.9310989379883","98.3505783081055","98.1471405029297","98.2059173583984","99.5941925048828","97.3006973266602","",
"Ecuador","ECU","Primary education, duration (years)","SE.PRM.DURS","","","","","","","","","","","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","",
"Ecuador","ECU","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","53.7872009277344","52.9381294250488","56.0225105285645","58.5625381469727","62.369140625","66.535026550293","68.3522262573242","67.9823837280273","71.9377899169922","75.0986862182617","78.7350311279297","81.692741394043","85.5581588745117","87.8631134033203","88.4459915161133","","90.6445007324219","91.8095016479492","","","","","","91.0499420166016","88.9365692138672","88.6061706542969","91.9762496948242","","93.9180603027344","94.1933670043945","94.1531600952148","93.4549407958984","92.7619781494141","92.4946670532227","96.7199096679688","96.7192687988281","96.9585266113281","","96.8342666625977","101.974670410156","105.231643676758","105.295959472656","104.186851501465","105.808296203613","99.2807464599609","96.7253570556641","98.938720703125","98.3765182495117","95.771598815918","95.3761825561523","93.9406814575195","99.4666290283203","100.199676513672","",
"Ecuador","ECU","Trained teachers in preprimary education (% of total teachers)","SE.PRE.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.6792678833008","83.5550689697266","69.2552719116211","70.7226181030273","71.6522369384766","71.9443969726562","73.4970016479492","74.5727233886719","","","","","","","","","","","","89.2933883666992","91.1531600952148","91.6528396606445","92.1775131225586","92.7081680297852","",
"Ecuador","ECU","School enrollment, preprimary, female (% gross)","SE.PRE.ENRR.FE","","","","","","","","","","","","7.52978992462158","","8.15954971313477","9.28020000457764","10.3568801879883","11.4327096939087","13.2778301239014","14.8352499008179","18.1743392944336","18.398509979248","22.396879196167","25.2669906616211","27.9792804718018","33.7079582214355","36.9648895263672","38.6396903991699","41.2350616455078","42.9727096557617","","","","","48.5444602966309","45.1929893493652","48.265079498291","51.6394500732422","54.8248405456543","58.4185485839844","62.3115501403809","64.4539031982422","67.4198989868164","70.0088424682617","70.3477935791016","71.400260925293","74.8448867797852","83.6692199707031","93.0621337890625","41.6266403198242","45.9636611938477","48.5188789367676","53.4359588623047","57.3599395751953","64.7050323486328","73.8104934692383","74.4462280273438","74.7917404174805","72.1782302856445","67.9233627319336","64.6818771362305","57.3939895629883","56.5360488891602","","","",
"Ecuador","ECU","Male primary school age children out-of-school (%)","SE.LPV.PRIM.SD.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Male pupils below minimum reading proficiency at end of primary (%). Low GAML threshold","SE.LPV.PRIM.LD.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)","SE.LPV.PRIM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.1809463500976","","","","","","","62.9864692687988","","","","","","65.9371261596679","","","","","",
"Ecuador","ECU","School enrollment, primary (gross), gender parity index (GPI)","SE.ENR.PRIM.FM.ZS","","","","","","","","","","","","0.966329991817474","0.966350018978119","0.965820014476776","0.972350001335144","0.975260019302368","0.972559988498688","0.97664999961853","0.975820004940033","0.968370020389557","0.965110003948212","0.971679985523224","","0.980459988117218","0.991100013256073","0.985379993915558","0.984319984912872","0.985889971256256","0.988200008869171","","","","","0.992900013923645","0.998120009899139","0.998239994049072","0.99711000919342","0.996510028839111","1.00054001808167","1.00268995761871","0.998769998550415","1.00364005565643","1.0023900270462","1.00215995311737","1.0011500120163","1.00037002563477","0.999339997768402","1.00243997573853","1.01891005039215","1.00680005550385","1.00241005420685","1.00427997112274","1.00785005092621","1.00462996959686","1.00327003002167","1.00461995601654","1.00888001918793","1.01194000244141","1.01642000675201","1.02144002914429","1.02111995220184","1.01957535743713","","","",
